BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FUNCTION_SIGNATURE,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,CONTRACT_ADDRESS,POOL_NAME,EVENT_NAME,AMOUNT_IN,AMOUNT_IN_USD,AMOUNT_OUT,AMOUNT_OUT_USD,SENDER,TX_TO,EVENT_INDEX,PLATFORM,TOKEN_IN,TOKEN_OUT,SYMBOL_IN,SYMBOL_OUT,_LOG_ID
16065362,2022-11-28 02:01:59.000,0xffdb1f2e0335497d44c9138c43873c8a6bff5dc00ab0b874b5ba79f4a7464fe1,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,APE-WETH 3000 60,Swap,6.2061246,7235.6,2018.813964369,7207.17,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,259,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4d224452801aced8b2f0aebe155379bb5d594381,WETH,APE,0xffdb1f2e0335497d44c9138c43873c8a6bff5dc00ab0b874b5ba79f4a7464fe1-259
14753588,2022-05-11 07:39:49.000,0x3f419da46e78fd5d7ce3dc7734331158da47f22476d7f5945857a142ad72ce70,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,10,22832.55,22723.647959,22723.35,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,394,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0x3f419da46e78fd5d7ce3dc7734331158da47f22476d7f5945857a142ad72ce70-394
14752516,2022-05-11 03:39:00.000,0xd0f82fe6d02d82c471d1f9115f195c0c0c14334d3c286ad3b2812a3eeb296561,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,4.3,10161.32,10170.289829,10170.29,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,328,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0xd0f82fe6d02d82c471d1f9115f195c0c0c14334d3c286ad3b2812a3eeb296561-328
13792530,2021-12-12 20:31:22.000,0x3a6d98b30c9d6fa5d8f1bf92ba44996931dee53586b1bdaa2dcef5ab061b0236,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,5.23967e+24,"null",0.05005652931,206.699793467,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,47,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x3a6d98b30c9d6fa5d8f1bf92ba44996931dee53586b1bdaa2dcef5ab061b0236-47
13725278,2021-12-02 04:29:46.000,0xede0fa10d785a53639637a358d198b9858015a9afb4e1b611f3400d82b07c9dc,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x25a6b4a713c0bf2aed3d50cd566bf50434d1c29e,BBC DAO-WETH UNI-V2 LP,Swap,18200000,318.490144065,0.06528469923,296.074155343,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,431,uniswap-v2,0x270719e21852e0e817c4663cc9f1567441d6eaac,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BBC DAO,WETH,0xede0fa10d785a53639637a358d198b9858015a9afb4e1b611f3400d82b07c9dc-431
12037442,2021-03-14 15:14:20.000,0x9feb847199d42629c3eaa89e344281d97cc619c5c44d9c18bc42bfd06d19064d,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f,BNT-WETH UNI-V2 LP,Swap,80,632.271237276,0.338346172,629.403438424,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x52b6b74ec703c095e2dd8e34c0ad75bee9f9eed3,132,uniswap-v2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNT,WETH,0x9feb847199d42629c3eaa89e344281d97cc619c5c44d9c18bc42bfd06d19064d-132
11986763,2021-03-06 19:26:55.000,0x7681eb96afec29a72815ad6c4dd168bde1da79a4bbce0c3c7511609ed3cd99a7,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xa70d458a4d9bc0e6571565faee18a48da5c0d593,BAL-WETH UNI-V2 LP,Swap,0.59475,961.842557244,23.923237372,950.695992798,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,235,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xba100000625a3754423978a60c9317c58a424e3d,WETH,BAL,0x7681eb96afec29a72815ad6c4dd168bde1da79a4bbce0c3c7511609ed3cd99a7-235
14024306,2022-01-17 17:11:31.000,0x5cb657e687bea3dbc07582203a66e21d9884e290bab92e6b1188df30d9311f9f,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5a084fa8e8f8903dc730e56718812123ce9d310d,"null",Swap,3.50332405530492e+23,"null",0.2079807239,669.111550783,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,92,uniswap-v2,0x2091457430924515e23d7cd4e6a23d2c01fd446e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x5cb657e687bea3dbc07582203a66e21d9884e290bab92e6b1188df30d9311f9f-92
14335802,2022-03-06 21:48:43.000,0x5b361b7b6d487910d2a23086bf5cb8e400da53d45ec41c48903a7747a245f11a,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x2e92b0ddebab00474ce61f76bdf1593367c805ed,WMNDAO-WETH UNI-V2 LP,Swap,15529860,"null",0.225191561,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,421,uniswap-v2,0x51ebaba8cae435f029205033f33dc242f2631429,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WMNDAO,WETH,0x5b361b7b6d487910d2a23086bf5cb8e400da53d45ec41c48903a7747a245f11a-421
12169577,2021-04-03 23:25:38.000,0xdb578ef398adb2a15d789ccf2992971536870a5606f856b5b31c5341862adb72,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xe0b1433e0174b47e8879ee387f1069a0dbf94137,SWM-WETH UNI-V2 LP,Swap,0.297375,608.91220304,3678.410606265,594.393375464,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x74de5d4fcbf63e00296fd95d33236b9794016631,241,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3505f494c3f0fed0b594e01fa41dd3967645ca39,WETH,SWM,0xdb578ef398adb2a15d789ccf2992971536870a5606f856b5b31c5341862adb72-241
16629578,2023-02-14 21:10:23.000,0x39d6b6931484b0e67fec0ad799091781410e9ea1b1b7d51db2bca88c2f6d65a4,0x3593564c,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x92ab871abb9d567aa276b2ce58d0203d84e0181e,BLUR-USDC 3000 60,Swap,1550.173311,1550.17,2373.230109384,1529.12,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,145,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5283d291dbcf85356a21ba090e6db59121208b44,USDC,BLUR,0x39d6b6931484b0e67fec0ad799091781410e9ea1b1b7d51db2bca88c2f6d65a4-145
16629838,2023-02-14 22:02:35.000,0xb16e2845e5c18cf042677537468c467a8240d45443246768f597764418e5f546,0x3593564c,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x6f41040b9e098c2ac4b88e27b50d4e9ab486781b,BLUR-WETH 10000 200,Swap,1,1562.23,2448.933640453,1528.52,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,242,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5283d291dbcf85356a21ba090e6db59121208b44,WETH,BLUR,0xb16e2845e5c18cf042677537468c467a8240d45443246768f597764418e5f546-242
16629578,2023-02-14 21:10:23.000,0x39d6b6931484b0e67fec0ad799091781410e9ea1b1b7d51db2bca88c2f6d65a4,0x3593564c,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH 3000 60,Swap,1,1555.57,1550.173311,1550.17,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,142,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0x39d6b6931484b0e67fec0ad799091781410e9ea1b1b7d51db2bca88c2f6d65a4-142
16629412,2023-02-14 20:36:59.000,0x689d550d835337f5a4dd6fa0c38f52ea0ab20460dcf93efdce4bcb16e0d0894e,0x3593564c,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x824a30f2984f9013f2c8d0a29c0a3cc5fd5c0673,BLUR-WETH 3000 60,Swap,5,7794.5,10500.691729061,6817.75,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,255,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5283d291dbcf85356a21ba090e6db59121208b44,WETH,BLUR,0x689d550d835337f5a4dd6fa0c38f52ea0ab20460dcf93efdce4bcb16e0d0894e-255
13608335,2021-11-13 14:56:38.000,0x73ecb19deef76b09d3e474423d0a8a698b9997870befae72f276a3e5af4af856,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,318942920.083087,173719.839532784,26.458461155,123618.41877914,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,272,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x73ecb19deef76b09d3e474423d0a8a698b9997870befae72f276a3e5af4af856-272
11985721,2021-03-06 15:31:33.000,0xd20cb934c866852646106ee71a32fa23e7a48ee03cf4e7d5a6bd0a8ec03bac5d,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x819f3450da6f110ba6ea52195b3beafa246062de,MATIC-WETH UNI-V2 LP,Swap,0.63340875,978.745316193,4617.920215871,986.708615792,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,281,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,WETH,MATIC,0xd20cb934c866852646106ee71a32fa23e7a48ee03cf4e7d5a6bd0a8ec03bac5d-281
12040501,2021-03-15 02:34:04.000,0x0856c40a5e15bc940b30cc158471d76c22b30fce4ac91304f4b35bd217d7b3c4,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f,BNT-WETH UNI-V2 LP,Swap,55,443.169330939,0.2338187146,440.667607992,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xdfe317f907ca9bf6202cddec3def756438a3b3f7,91,uniswap-v2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNT,WETH,0x0856c40a5e15bc940b30cc158471d76c22b30fce4ac91304f4b35bd217d7b3c4-91
13329347,2021-09-30 20:58:07.000,0x5c55d4b5164c4bcaaa90dea833987804b0782e05f53dcd7cb1e807ad11265cdd,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,USDC-WETH UNI-V2 LP,Swap,16850,16848.41919117,5.664805364,17016.612122411,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x11111112542d85b3ef69ae05771c2dccff4faa26,69,uniswap-v2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x5c55d4b5164c4bcaaa90dea833987804b0782e05f53dcd7cb1e807ad11265cdd-69
15498129,2022-09-08 18:19:19.000,0x884f01cc3b5b7a844ea40df3df1f02cbd4417208ae80f509d9de79b5f746af02,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xfd70febf50deda21c4d79674c47773ce111d1c2a,"null",Swap,0.2,325.775164643,4.76864434039144e+27,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,500,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbb844fa5290af7362281b3d20912b61a660fdec1,WETH,"null",0x884f01cc3b5b7a844ea40df3df1f02cbd4417208ae80f509d9de79b5f746af02-500
12240420,2021-04-14 20:43:12.000,0xfa3b7fdb37a030a9e7aa801d15809e50dce55fcd651e0ceb6893e88884a1475d,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x63607de7ae773638d012561a01383ab8ac321371,NIF-WETH UNI-V2 LP,Swap,28.871476273,854.654178538,0.3848216109,901.926803588,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,142,uniswap-v2,0x7e291890b01e5181f7ecc98d79ffbe12ad23df9e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NIF,WETH,0xfa3b7fdb37a030a9e7aa801d15809e50dce55fcd651e0ceb6893e88884a1475d-142
16018612,2022-11-21 13:13:35.000,0xd84459477e641ff4a327581d8d04a57abb61a7a07d7aa9bb6b1386c3fa23365d,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,10000,10000,8.830658109,10094.06,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,170,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0xd84459477e641ff4a327581d8d04a57abb61a7a07d7aa9bb6b1386c3fa23365d-170
16025913,2022-11-22 13:42:11.000,0x7a913326534b445bad6454de839ada2276be5a250386fa6c0705f2cdc9c92203,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x07a6e955ba4345bae83ac2a6faa771fddd8a2011,MATIC-USDC 3000 60,Swap,4634,4680.34,5472.137604493,4687.99,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,19,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,USDC,MATIC,0x7a913326534b445bad6454de839ada2276be5a250386fa6c0705f2cdc9c92203-19
16025913,2022-11-22 13:42:11.000,0x7a913326534b445bad6454de839ada2276be5a250386fa6c0705f2cdc9c92203,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,8606,8692.06,7.72450525,8618.15,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,13,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x7a913326534b445bad6454de839ada2276be5a250386fa6c0705f2cdc9c92203-13
16025913,2022-11-22 13:42:11.000,0x7a913326534b445bad6454de839ada2276be5a250386fa6c0705f2cdc9c92203,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC-WETH 3000 60,Swap,7.72450525,8618.15,10128.045625842,8676.72,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,16,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,WETH,MATIC,0x7a913326534b445bad6454de839ada2276be5a250386fa6c0705f2cdc9c92203-16
15039943,2022-06-28 13:44:43.000,0x90bd64b00293e18d1dced3cb5e35ceffa9be35b033d9dc135cc30e5c2ae298fc,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,984.828082,985.1,0.8,983.35,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,505,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x90bd64b00293e18d1dced3cb5e35ceffa9be35b033d9dc135cc30e5c2ae298fc-505
13811393,2021-12-15 18:35:07.000,0x326f3158794bb28b56d6216ca57a78925369d2595c23a1004279e1cd547bfb38,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.067112e+26,"null",0.8997668462,3377.020973123,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,370,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x326f3158794bb28b56d6216ca57a78925369d2595c23a1004279e1cd547bfb38-370
14771232,2022-05-14 03:05:23.000,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,WETH-LUNA UNI-V2 LP,Swap,0.3,614.1782327,4420902.25418266,839.164196406,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,137,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,WETH,LUNA,0x27ed427f14031332c532a47cc47187b7820f442c01e6716006f82358449f020f-137
14776525,2022-05-14 23:23:30.000,0x700352fbb3063438540d36e05e34e1ac6a33b1cab72908c796f88c1b2d49123b,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,WETH-LUNA UNI-V2 LP,Swap,1509578.08299272,1417.531752918,0.3648613621,749.182121066,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,316,uniswap-v2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LUNA,WETH,0x700352fbb3063438540d36e05e34e1ac6a33b1cab72908c796f88c1b2d49123b-316
14771400,2022-05-14 03:46:12.000,0x281a3f77ebe89146fb32245ae7b11eac1e4b1c6e1e2cdb7e0ef40c85d0a599ae,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,WETH-LUNA UNI-V2 LP,Swap,1970892.75,374.109748568,0.2146089676,439.360521543,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,303,uniswap-v2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LUNA,WETH,0x281a3f77ebe89146fb32245ae7b11eac1e4b1c6e1e2cdb7e0ef40c85d0a599ae-303
14776318,2022-05-14 22:38:49.000,0xa1f7fed9f275e5b838b4df462a7db62145f89dd4e0a55748c375bafe7895adb6,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,WETH-LUNA UNI-V2 LP,Swap,0.1912713586,388.306287044,750000,401.825830025,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,137,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,WETH,LUNA,0xa1f7fed9f275e5b838b4df462a7db62145f89dd4e0a55748c375bafe7895adb6-137
13652747,2021-11-20 15:40:05.000,0x67cb1c0039d671e93203937a4be945f783200ebef767b0de8edbb3cb6c4b3b3b,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xf3689417f23030fb352d1200e69f37c03a17ca68,FF-WETH UNI-V2 LP,Swap,4157353229.6545,503.309968748,0.1190938704,507.932252262,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,239,uniswap-v2,0x086c2263e17b06cb5399c997c6aef3c93f789c82,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,FF,WETH,0x67cb1c0039d671e93203937a4be945f783200ebef767b0de8edbb3cb6c4b3b3b-239
15984441,2022-11-16 18:42:59.000,0x63e6177c07b25b013d6cbb7bb894c8bcfadba4c8777aeeffbb1f509d83102bf9,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH 3000 60,Swap,34,41348.42,41100.722715,41100.72,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,350,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0x63e6177c07b25b013d6cbb7bb894c8bcfadba4c8777aeeffbb1f509d83102bf9-350
15984441,2022-11-16 18:42:59.000,0x63e6177c07b25b013d6cbb7bb894c8bcfadba4c8777aeeffbb1f509d83102bf9,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,34,41348.42,41105.903065,41105.9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,346,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0x63e6177c07b25b013d6cbb7bb894c8bcfadba4c8777aeeffbb1f509d83102bf9-346
14021420,2022-01-17 06:33:27.000,0x3943e451b3e05b0e69f3272a45a465e7560436624801e28dd16a8e6effdb102c,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,2,6498.46,6556.775856,6556.78,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,162,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WETH,USDC,0x3943e451b3e05b0e69f3272a45a465e7560436624801e28dd16a8e6effdb102c-162
14025179,2022-01-17 20:21:21.000,0xea951f7330922766f65fbf5088361ce444597bb984125c28714f1a6ead5ae5be,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x584ec2562b937c4ac0452184d8d83346382b5d3a,OHM-WETH 10000 200,Swap,50.527433283,6310.88,1.872319296,6011.68,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,420,uniswap-v3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,OHM,WETH,0xea951f7330922766f65fbf5088361ce444597bb984125c28714f1a6ead5ae5be-420
